,sessionId,Hit@20,NDCG@20,Reward
0,18908.0,0.0,0.0,1.0
1,3033.0,0.0,0.0,0.2
2,3392.0,0.0,0.0,1.0
3,17129.0,0.0,0.0,0.2
4,4251.0,0.0,0.0,0.2
5,6337.0,0.0,0.0,0.2
6,2331.0,0.0,0.0,0.2
7,18509.0,0.0,0.0,1.0
8,2297.0,0.0,0.0,0.2
9,11876.0,0.0,0.0,0.2
10,17205.0,0.0,0.0,1.0
11,7790.0,0.0,0.0,0.2
12,17167.0,0.0,0.0,1.0
13,3619.0,0.0,0.0,0.2
14,11446.0,0.0,0.0,0.2
15,1212.0,0.0,0.0,0.2
16,13327.0,0.0,0.0,1.0
17,8981.0,0.0,0.0,0.2
18,13924.0,0.0,0.0,0.2
19,14911.0,0.0,0.0,0.2
20,10543.0,0.0,0.0,0.2
21,13295.0,0.0,0.0,0.2
22,17318.0,0.0,0.0,1.0
23,10409.0,0.0,0.0,0.2
24,14821.0,0.0,0.0,1.0
25,1384.0,0.0,0.0,0.2
26,18880.0,0.0,0.0,0.2
27,13102.0,0.0,0.0,0.2
28,7976.0,0.0,0.0,0.2
29,18684.0,0.0,0.0,0.2
30,3888.0,0.0,0.0,0.2
31,10106.0,0.0,0.0,1.0
32,1633.0,0.0,0.0,0.2
33,16641.0,0.0,0.0,0.2
34,4803.0,0.0,0.0,0.2
35,570.0,0.0,0.0,0.2
36,10508.0,0.0,0.0,0.2
37,5478.0,0.0,0.0,1.0
38,15390.0,0.0,0.0,0.2
39,18731.0,0.0,0.0,0.2
40,17499.0,0.0,0.0,0.2
41,4449.0,0.0,0.0,0.2
42,5016.0,0.0,0.0,0.2
43,2930.0,0.0,0.0,0.2
44,4597.0,0.0,0.0,1.0
45,2516.0,0.0,0.0,0.2
46,12068.0,0.0,0.0,0.2
47,18364.0,0.0,0.0,1.0
48,9632.0,0.0,0.0,0.2
49,17576.0,0.0,0.0,0.2
50,8722.0,0.0,0.0,0.2
51,14355.0,0.0,0.0,0.2
52,15915.0,0.0,0.0,0.2
53,14118.0,0.0,0.0,0.2
54,1562.0,0.0,0.0,0.2
55,3815.0,0.0,0.0,0.2
56,11508.0,0.0,0.0,0.2
57,10531.0,0.0,0.0,1.0
58,10950.0,0.0,0.0,1.0
59,7494.0,0.0,0.0,1.0
60,13979.0,0.0,0.0,1.0
61,1307.0,0.0,0.0,0.2
62,11431.0,0.0,0.0,1.0
63,1041.0,0.0,0.0,1.0
0,1138.0,0.0,0.0,0.2
1,12798.0,0.0,0.0,0.2
2,18409.0,0.0,0.0,0.2
3,7614.0,0.0,0.0,0.2
4,13644.0,0.0,0.0,0.2
5,6883.0,0.0,0.0,0.2
6,2281.0,0.0,0.0,0.2
7,16673.0,0.0,0.0,0.2
8,1334.0,0.0,0.0,1.0
9,12514.0,0.0,0.0,0.2
10,17447.0,0.0,0.0,0.2
11,9522.0,0.0,0.0,0.2
12,1979.0,0.0,0.0,0.2
13,11426.0,0.0,0.0,1.0
14,12745.0,0.0,0.0,0.2
15,10378.0,0.0,0.0,0.2
16,2750.0,0.0,0.0,0.2
17,17169.0,0.0,0.0,1.0
18,18731.0,0.0,0.0,1.0
19,10160.0,0.0,0.0,1.0
20,13508.0,0.0,0.0,1.0
21,4238.0,0.0,0.0,0.2
22,7618.0,0.0,0.0,0.2
23,16300.0,0.0,0.0,0.2
24,16895.0,0.0,0.0,0.2
25,3669.0,0.0,0.0,0.2
26,2297.0,0.0,0.0,0.2
27,9468.0,0.0,0.0,0.2
28,8045.0,0.0,0.0,0.2
29,3816.0,0.0,0.0,1.0
30,10743.0,0.0,0.0,0.2
31,2886.0,0.0,0.0,0.2
32,4112.0,0.0,0.0,0.2
33,1036.0,0.0,0.0,0.2
34,15522.0,0.0,0.0,1.0
35,8829.0,0.0,0.0,0.2
36,12415.0,0.0,0.0,0.2
37,8983.0,0.0,0.0,1.0
38,12948.0,0.0,0.0,0.2
39,13388.0,0.0,0.0,1.0
40,4656.0,0.0,0.0,0.2
41,269.0,0.0,0.0,0.2
42,16763.0,0.0,0.0,0.2
43,11936.0,0.0,0.0,0.2
44,430.0,0.0,0.0,0.2
45,18201.0,0.0,0.0,1.0
46,17740.0,0.0,0.0,1.0
47,9479.0,0.0,0.0,0.2
48,11029.0,0.0,0.0,1.0
49,17999.0,0.0,0.0,0.2
50,4778.0,0.0,0.0,0.2
51,11046.0,0.0,0.0,0.2
52,447.0,0.0,0.0,0.2
53,391.0,0.0,0.0,0.2
54,10453.0,0.0,0.0,0.2
55,15095.0,0.0,0.0,0.2
56,7172.0,0.0,0.0,0.2
57,13343.0,0.0,0.0,0.2
58,15723.0,0.0,0.0,0.2
59,17558.0,0.0,0.0,0.2
60,11311.0,0.0,0.0,0.2
61,1258.0,0.0,0.0,0.2
62,3875.0,0.0,0.0,0.2
63,4112.0,0.0,0.0,0.2
0,5120.0,0.0,0.0,1.0
1,17833.0,0.0,0.0,1.0
2,10368.0,0.0,0.0,1.0
3,234.0,0.0,0.0,0.2
4,17084.0,0.0,0.0,0.2
5,19019.0,0.0,0.0,1.0
6,3625.0,0.0,0.0,0.2
7,14254.0,0.0,0.0,1.0
8,17150.0,0.0,0.0,1.0
9,2041.0,0.0,0.0,1.0
10,8208.0,0.0,0.0,0.2
11,2358.0,0.0,0.0,1.0
12,13137.0,0.0,0.0,0.2
13,104.0,0.0,0.0,1.0
14,10333.0,0.0,0.0,0.2
15,13512.0,0.0,0.0,0.2
16,16407.0,0.0,0.0,0.2
17,17981.0,0.0,0.0,0.2
18,6876.0,0.0,0.0,0.2
19,15607.0,0.0,0.0,1.0
20,8012.0,0.0,0.0,0.2
21,9607.0,0.0,0.0,0.2
22,9087.0,0.0,0.0,0.2
23,839.0,0.0,0.0,0.2
24,1445.0,0.0,0.0,0.2
25,12675.0,0.0,0.0,1.0
26,12485.0,0.0,0.0,0.2
27,17723.0,0.0,0.0,1.0
28,14228.0,0.0,0.0,0.2
29,18385.0,0.0,0.0,0.2
30,5493.0,0.0,0.0,0.2
31,18368.0,0.0,0.0,0.2
32,2375.0,0.0,0.0,0.2
33,12903.0,0.0,0.0,0.2
34,5735.0,0.0,0.0,1.0
35,8171.0,0.0,0.0,0.2
36,6923.0,0.0,0.0,0.2
37,998.0,0.0,0.0,0.2
38,8069.0,0.0,0.0,1.0
39,8868.0,0.0,0.0,1.0
40,1762.0,0.0,0.0,0.2
41,13896.0,0.0,0.0,0.2
42,19058.0,0.0,0.0,0.2
43,16035.0,0.0,0.0,1.0
44,15570.0,0.0,0.0,0.2
45,15899.0,0.0,0.0,0.2
46,6946.0,0.0,0.0,0.2
47,7562.0,0.0,0.0,1.0
48,6711.0,0.0,0.0,0.2
49,3703.0,0.0,0.0,0.2
50,7072.0,0.0,0.0,0.2
51,3355.0,0.0,0.0,0.2
52,9267.0,0.0,0.0,0.2
53,3163.0,0.0,0.0,0.2
54,6524.0,0.0,0.0,0.2
55,17762.0,0.0,0.0,0.2
56,169.0,0.0,0.0,0.2
57,1035.0,0.0,0.0,0.2
58,10416.0,0.0,0.0,0.2
59,9440.0,0.0,0.0,0.2
60,5124.0,0.0,0.0,1.0
61,10299.0,0.0,0.0,0.2
62,7198.0,0.0,0.0,1.0
63,8655.0,0.0,0.0,0.2
0,8188.0,0.0,0.0,0.2
1,9649.0,0.0,0.0,0.2
2,13652.0,0.0,0.0,0.2
3,12190.0,0.0,0.0,0.2
